rec_id,label,EDA,PPG
003-easy,,296,387
003-easy,,294,386
003-easy,,296,387
003-easy,,295,386
003-easy,,295,386
003-easy,,295,387
003-easy,,295,386
003-easy,,295,387
003-easy,,294,387
003-easy,,295,387
003-easy,,295,386
003-easy,,295,386
003-easy,,295,386
003-easy,,294,386
003-easy,,295,386
003-easy,,296,387
003-easy,,296,386
003-easy,,297,386
003-easy,,297,387
003-easy,,297,386
003-easy,,298,387
003-easy,,298,387
003-easy,,300,387
003-easy,,301,386
003-easy,,303,386
003-easy,,304,386
003-easy,,304,386
003-easy,,308,387
003-easy,,309,386
003-easy,,312,386
003-easy,,314,387
003-easy,,317,386
003-easy,,320,386
003-easy,,323,387
003-easy,,326,387
003-easy,,330,387
003-easy,,333,386
003-easy,,337,387
003-easy,,341,387
003-easy,,343,386
003-easy,,348,386
003-easy,,350,386
003-easy,,354,387
003-easy,,355,387
003-easy,,358,387
003-easy,,360,386
003-easy,,362,386
003-easy,,365,386
003-easy,,366,387
003-easy,,367,387
003-easy,,368,386
003-easy,,369,387
003-easy,,370,387
003-easy,,370,387
003-easy,,370,387
003-easy,,370,386
003-easy,,369,387
003-easy,,369,386
003-easy,,370,387
003-easy,,367,387
003-easy,,367,386
003-easy,,366,387
003-easy,,365,386
003-easy,,364,387
003-easy,,362,387
003-easy,,360,387
003-easy,,359,387
003-easy,,358,387
003-easy,,357,387
003-easy,,353,387
003-easy,,352,387
003-easy,,349,386
003-easy,,348,387
003-easy,,346,387
003-easy,,343,387
003-easy,,343,387
003-easy,,341,387
003-easy,,338,386
003-easy,,337,386
003-easy,,334,386
003-easy,,333,386
003-easy,,332,387
003-easy,,331,387
003-easy,,330,387
003-easy,,328,386
003-easy,,326,386
003-easy,,326,386
003-easy,,324,386
003-easy,,324,387
003-easy,,323,386
003-easy,,322,385
003-easy,,321,387
003-easy,,320,386
003-easy,,320,386
003-easy,,318,386
003-easy,,318,386
003-easy,,318,386
003-easy,,317,386
003-easy,,317,387
003-easy,,316,386
003-easy,,315,387
003-easy,,315,386
003-easy,,315,386
003-easy,,315,387
003-easy,,314,386
003-easy,,314,386
003-easy,,314,386
003-easy,,315,385
003-easy,,314,386
003-easy,,314,386
003-easy,,315,387
003-easy,,315,387
003-easy,,315,387
003-easy,,315,387
003-easy,,317,386
003-easy,,317,387
003-easy,,318,386
003-easy,,319,386
003-easy,,319,387
003-easy,,320,387
003-easy,,320,387
003-easy,,322,387
003-easy,,325,386
003-easy,,324,387
003-easy,,324,387
003-easy,,325,386
003-easy,,324,387
003-easy,,324,387
003-easy,,324,386
003-easy,,323,387
003-easy,,322,387
003-easy,,323,387
003-easy,,322,387
003-easy,,321,387
003-easy,,321,386
003-easy,,321,386
003-easy,,320,387
003-easy,,320,387
003-easy,,318,387
003-easy,,319,387
003-easy,,316,387
003-easy,,316,387
003-easy,,317,386
003-easy,,316,387
003-easy,,315,386
003-easy,,314,386
003-easy,,314,387
003-easy,,315,387
003-easy,,313,387
003-easy,,314,387
003-easy,,312,386
003-easy,,313,386
003-easy,,313,387
003-easy,,313,387
003-easy,,313,387
003-easy,,312,386
003-easy,,312,386
003-easy,,313,387
003-easy,,313,386
003-easy,,312,387
003-easy,,311,387
003-easy,,311,387
003-easy,,311,387
003-easy,,311,387
003-easy,,309,386
003-easy,,309,386
003-easy,,308,386
003-easy,,308,386
003-easy,,307,387
003-easy,,308,386
003-easy,,305,387
003-easy,,305,385
003-easy,,306,386
003-easy,,305,386
003-easy,,305,386
003-easy,,305,387
003-easy,,305,385
003-easy,,305,386
003-easy,,305,386
003-easy,,304,386
003-easy,,304,386
003-easy,,305,386
003-easy,,305,386
003-easy,,305,386
003-easy,,305,387
003-easy,,304,386
003-easy,,305,386
003-easy,,305,387
003-easy,,307,386
003-easy,,306,386
003-easy,,307,386
003-easy,,308,386
003-easy,,308,387
003-easy,,311,386
003-easy,,311,386
003-easy,,312,387
003-easy,,315,385
003-easy,,316,386
003-easy,,319,386
003-easy,,323,386
003-easy,,324,386
003-easy,,327,387
003-easy,,331,385
003-easy,,335,387
003-easy,,339,386
003-easy,,343,387
003-easy,,345,387
003-easy,,350,386
003-easy,,353,386
003-easy,,357,386
003-easy,,360,387
003-easy,,363,387
003-easy,,366,386
003-easy,,370,387
003-easy,,373,386
003-easy,,374,387
003-easy,,375,386
003-easy,,377,387
003-easy,,380,387
003-easy,,381,387
003-easy,,380,387
003-easy,,381,386
003-easy,,380,387
003-easy,,380,387
003-easy,,379,387
003-easy,,379,387
003-easy,,378,388
003-easy,,376,387
003-easy,,375,387
003-easy,,375,387
003-easy,,373,387
003-easy,,372,388
003-easy,,371,387
003-easy,,367,387
003-easy,,368,387
003-easy,,367,388
003-easy,,365,387
003-easy,,364,387
003-easy,,362,388
003-easy,,360,387
003-easy,,358,388
003-easy,,356,388
003-easy,,354,387
003-easy,,352,388
003-easy,,350,387
003-easy,,349,388
003-easy,,348,387
003-easy,,347,387
003-easy,,344,388
003-easy,,343,387
003-easy,,343,387
003-easy,,341,387
003-easy,,340,387
003-easy,,340,388
003-easy,,338,387
003-easy,,337,387
003-easy,,336,387
003-easy,,336,386
003-easy,,334,387
003-easy,,333,388
003-easy,,331,388
003-easy,,330,387
003-easy,,329,388
003-easy,,328,387
003-easy,,326,387
003-easy,,325,387
003-easy,,325,387
003-easy,,324,387
003-easy,,323,387
003-easy,,322,387
003-easy,,322,388
003-easy,,321,388
003-easy,,321,388
003-easy,,320,388
003-easy,,320,387
003-easy,,319,388
003-easy,,320,388
003-easy,,320,388
003-easy,,320,388
003-easy,,321,388
003-easy,,321,388
003-easy,,321,387
003-easy,,321,388
003-easy,,323,388
003-easy,,324,388
003-easy,,324,387
003-easy,,326,387
003-easy,,326,388
003-easy,,325,387
003-easy,,326,387
003-easy,,327,387
003-easy,,326,388
003-easy,,327,388
003-easy,,327,388
003-easy,,328,388
003-easy,,328,388
003-easy,,328,387
003-easy,,328,388
003-easy,,328,388
003-easy,,329,387
003-easy,,329,388
003-easy,,329,387
003-easy,,328,387
003-easy,,328,388
003-easy,,328,388
003-easy,,328,388
003-easy,,328,386
003-easy,,327,387
003-easy,,325,387
003-easy,,325,387
003-easy,,324,388
003-easy,,325,388
003-easy,,324,387
003-easy,,323,388
003-easy,,322,387
003-easy,,322,388
003-easy,,321,387
003-easy,,321,387
003-easy,,319,388
003-easy,,319,386
003-easy,,318,387
003-easy,,317,388
003-easy,,316,388
003-easy,,316,388
003-easy,,314,388
003-easy,,313,387
003-easy,,311,387
003-easy,,310,388
003-easy,,310,388
003-easy,,309,387
003-easy,,308,387
003-easy,,307,387
003-easy,,307,387
003-easy,,307,388
003-easy,,306,386
003-easy,,306,387
003-easy,,305,387
003-easy,,306,387
003-easy,,304,387
003-easy,,305,387
003-easy,,304,387
003-easy,,303,387
003-easy,,303,387
003-easy,,303,388
003-easy,,302,387
003-easy,,303,387
003-easy,,303,387
003-easy,,303,387
003-easy,,302,387
003-easy,,303,387
003-easy,,303,388
003-easy,,303,387
003-easy,,303,387
003-easy,,303,387
003-easy,,304,387
003-easy,,304,388
003-easy,,303,387
003-easy,,304,387
003-easy,,304,388
003-easy,,304,387
003-easy,,304,387
003-easy,,303,388
003-easy,,305,387
003-easy,,306,387
003-easy,,307,388
003-easy,,306,387
003-easy,,307,388
003-easy,,308,388
003-easy,,310,387
003-easy,,310,387
003-easy,,310,388
003-easy,,313,387
003-easy,,315,388
003-easy,,317,388
003-easy,,318,387
003-easy,,320,388
003-easy,,322,388
003-easy,,324,387
003-easy,,328,387
003-easy,,330,388
003-easy,,333,388
003-easy,,336,388
003-easy,,339,388
003-easy,,343,388
003-easy,,346,389
003-easy,,349,388
003-easy,,351,389
003-easy,,354,389
003-easy,,358,389
003-easy,,362,389
003-easy,,364,389
003-easy,,367,388
003-easy,,369,388
003-easy,,370,388
003-easy,,374,388
003-easy,,376,389
003-easy,,377,388
003-easy,,377,389
003-easy,,380,389
003-easy,,381,389
003-easy,,381,388
003-easy,,380,389
003-easy,,381,388
003-easy,,380,389
003-easy,,380,389
003-easy,,381,388
003-easy,,378,390
003-easy,,377,389
003-easy,,377,388
003-easy,,375,388
003-easy,,373,389
003-easy,,372,389
003-easy,,369,389
003-easy,,369,389
003-easy,,368,389
003-easy,,366,389
003-easy,,364,389
003-easy,,362,389
003-easy,,360,389
003-easy,,359,389
003-easy,,357,388
003-easy,,354,389
003-easy,,353,389
003-easy,,352,388
003-easy,,350,389
003-easy,,349,388
003-easy,,347,388
003-easy,,345,389
003-easy,,345,389
003-easy,,344,389
003-easy,,341,388
003-easy,,341,388
003-easy,,339,387
003-easy,,337,388
003-easy,,337,388
003-easy,,337,388
003-easy,,336,387
003-easy,,334,389
003-easy,,334,387
003-easy,,333,388
003-easy,,332,388
003-easy,,331,388
003-easy,,330,387
003-easy,,328,388
003-easy,,328,388
003-easy,,327,388
003-easy,,327,387
003-easy,,327,387
003-easy,,325,388
003-easy,,326,388
003-easy,,325,388
003-easy,,324,388
003-easy,,322,388
003-easy,,323,388
003-easy,,322,387
003-easy,,323,387
003-easy,,325,387
003-easy,,324,387
003-easy,,323,388
003-easy,,323,387
003-easy,,325,388
003-easy,,325,388
003-easy,,324,387
003-easy,,323,388
003-easy,,324,388
003-easy,,325,388
003-easy,,326,388
003-easy,,326,388
003-easy,,326,388
003-easy,,326,387
003-easy,,327,387
003-easy,,327,388
003-easy,,326,388
003-easy,,325,388
003-easy,,326,388
003-easy,,326,388
003-easy,,327,387
003-easy,,326,387
003-easy,,326,388
003-easy,,327,387
003-easy,,326,387
003-easy,,326,388
003-easy,,326,388
003-easy,,325,388
003-easy,,325,388
003-easy,,324,388
003-easy,,324,387
003-easy,,324,388
003-easy,,322,388
003-easy,,322,388
003-easy,,323,388
003-easy,,323,388
003-easy,,323,388
003-easy,,322,387
003-easy,,321,388
003-easy,,320,387
003-easy,,321,388
003-easy,,320,387
003-easy,,319,388
003-easy,,319,388
003-easy,,319,388
003-easy,,319,387
003-easy,,319,388
003-easy,,317,387
003-easy,,318,388
003-easy,,317,387
003-easy,,316,388
003-easy,,316,388
003-easy,,316,388
003-easy,,316,388
003-easy,,317,388
003-easy,,318,387
003-easy,,317,388
003-easy,,316,387
003-easy,,316,388
003-easy,,317,388
003-easy,,316,388
003-easy,,316,388
003-easy,,315,388
003-easy,,315,387
003-easy,,315,387
003-easy,,314,387
003-easy,,313,387
003-easy,,313,388
003-easy,,312,388
003-easy,,311,389
003-easy,,311,388
003-easy,,310,388
003-easy,,310,388
003-easy,,311,388
003-easy,,309,387
003-easy,,309,387
003-easy,,310,388
003-easy,,310,387
003-easy,,309,387
003-easy,,310,388
003-easy,,310,388
003-easy,,310,388
003-easy,,311,388
003-easy,,311,387
003-easy,,311,388
003-easy,,309,388
003-easy,,309,388
003-easy,,309,388
003-easy,,310,388
003-easy,,310,387
003-easy,,311,388
003-easy,,311,388
003-easy,,311,388
003-easy,,311,387
003-easy,,312,387
003-easy,,312,387
003-easy,,311,388
003-easy,,313,388
003-easy,,313,388
003-easy,,313,387
003-easy,,313,388
003-easy,,314,388
003-easy,,317,388
003-easy,,318,388
003-easy,,319,388
003-easy,,320,387
003-easy,,321,387
003-easy,,324,387
003-easy,,327,388
003-easy,,329,387
003-easy,,331,388
003-easy,,335,388
003-easy,,338,387
003-easy,,341,388
003-easy,,344,387
003-easy,,345,388
003-easy,,350,388
003-easy,,353,387
003-easy,,355,388
003-easy,,357,388
003-easy,,359,388
003-easy,,362,388
003-easy,,365,388
003-easy,,367,388
003-easy,,367,388
003-easy,,369,388
003-easy,,371,388
003-easy,,372,387
003-easy,,373,389
003-easy,,374,388
003-easy,,373,388
003-easy,,374,389
003-easy,,375,388
003-easy,,374,389
003-easy,,374,388
003-easy,,373,388
003-easy,,373,388
003-easy,,371,388
003-easy,,371,387
003-easy,,369,388
003-easy,,368,389
003-easy,,365,388
003-easy,,364,388
003-easy,,362,388
003-easy,,360,389
003-easy,,359,389
003-easy,,356,388
003-easy,,355,389
003-easy,,354,387
003-easy,,351,387
003-easy,,349,389
003-easy,,347,388
003-easy,,346,389
003-easy,,345,389
003-easy,,343,389
003-easy,,342,388
003-easy,,340,388
003-easy,,339,388
003-easy,,336,388
003-easy,,335,388
003-easy,,333,389
003-easy,,332,388
003-easy,,331,389
003-easy,,330,388
003-easy,,329,388
003-easy,,327,387
003-easy,,327,388
003-easy,,325,388
003-easy,,324,388
003-easy,,323,388
003-easy,,323,388
003-easy,,323,387
003-easy,,322,387
003-easy,,322,387
003-easy,,321,388
003-easy,,320,387
003-easy,,320,387
003-easy,,321,388
003-easy,,321,388
003-easy,,321,388
003-easy,,321,388
003-easy,,322,387
003-easy,,322,387
003-easy,,322,389
003-easy,,322,387
003-easy,,321,388
003-easy,,322,388
003-easy,,323,388
003-easy,,322,389
003-easy,,322,388
003-easy,,322,387
003-easy,,321,389
003-easy,,322,389
003-easy,,323,388
003-easy,,322,389
003-easy,,322,388
003-easy,,322,388
003-easy,,323,388
003-easy,,324,388
003-easy,,324,388
003-easy,,324,388
003-easy,,325,388
003-easy,,324,389
003-easy,,325,388
003-easy,,325,388
003-easy,,324,389
003-easy,,325,388
003-easy,,325,388
003-easy,,324,388
003-easy,,324,389
003-easy,,323,388
003-easy,,321,388
003-easy,,322,388
003-easy,,322,389
003-easy,,320,388
003-easy,,320,389
003-easy,,319,388
003-easy,,318,389
003-easy,,318,389
003-easy,,318,388
003-easy,,316,389
003-easy,,316,388
003-easy,,316,388
003-easy,,315,389
003-easy,,315,389
003-easy,,313,389
003-easy,,313,389
003-easy,,313,389
003-easy,,312,389
003-easy,,312,389
003-easy,,311,389
003-easy,,311,390
003-easy,,310,389
003-easy,,310,389
003-easy,,311,388
003-easy,,311,390
003-easy,,311,389
003-easy,,309,390
003-easy,,310,390
003-easy,,311,388
003-easy,,310,390
003-easy,,310,389
003-easy,,310,389
003-easy,,310,390
003-easy,,310,390
003-easy,,311,390
003-easy,,309,389
003-easy,,309,389
003-easy,,310,388
003-easy,,310,389
003-easy,,309,390
003-easy,,309,389
003-easy,,309,390
003-easy,,309,390
003-easy,,310,390
003-easy,,310,390
003-easy,,309,389
003-easy,,309,389
003-easy,,309,390
003-easy,,311,389
003-easy,,312,389
003-easy,,310,390
003-easy,,312,389
003-easy,,310,389
003-easy,,311,390
003-easy,,312,389
003-easy,,310,389
003-easy,,310,390
003-easy,,310,390
003-easy,,310,389
003-easy,,309,390
003-easy,,309,389
003-easy,,308,389
003-easy,,308,389
003-easy,,308,390
003-easy,,308,390
003-easy,,308,390
003-easy,,306,389
003-easy,,307,390
003-easy,,308,389
003-easy,,308,390
003-easy,,308,390
003-easy,,307,390
003-easy,,308,389
003-easy,,308,390
003-easy,,308,391
003-easy,,308,389
003-easy,,308,390
003-easy,,308,390
003-easy,,309,390
003-easy,,309,390
003-easy,,310,390
003-easy,,312,390
003-easy,,312,390
003-easy,,315,389
003-easy,,316,390
003-easy,,318,390
003-easy,,319,389
003-easy,,320,389
003-easy,,323,391
003-easy,,325,390
003-easy,,327,390
003-easy,,329,390
003-easy,,332,390
003-easy,,335,390
003-easy,,336,391
003-easy,,338,391
003-easy,,340,390
003-easy,,343,389
003-easy,,345,390
003-easy,,348,390
003-easy,,350,391
003-easy,,351,391
003-easy,,353,390
003-easy,,355,391
003-easy,,356,390
003-easy,,358,391
003-easy,,358,390
003-easy,,359,391
003-easy,,359,391
003-easy,,360,390
003-easy,,361,391
003-easy,,361,390
003-easy,,360,391
003-easy,,361,391
003-easy,,360,391
003-easy,,360,390
003-easy,,359,391
003-easy,,359,390
003-easy,,359,391
003-easy,,357,391
003-easy,,358,389
003-easy,,357,391
003-easy,,355,391
003-easy,,356,391
003-easy,,353,391
003-easy,,353,390
003-easy,,351,390
003-easy,,349,391
003-easy,,349,391
003-easy,,347,392
003-easy,,347,391
003-easy,,346,390
003-easy,,345,390
003-easy,,342,391
003-easy,,341,391
003-easy,,341,391
003-easy,,340,390
003-easy,,338,391
003-easy,,337,390
003-easy,,335,392
003-easy,,333,392
003-easy,,332,391
003-easy,,331,391
003-easy,,329,391
003-easy,,329,391
003-easy,,327,391
003-easy,,326,391
003-easy,,324,391
003-easy,,323,390
003-easy,,323,391
003-easy,,323,391
003-easy,,322,390
003-easy,,321,391
003-easy,,320,391
003-easy,,319,391
003-easy,,319,391
003-easy,,319,391
003-easy,,319,391
003-easy,,319,390
003-easy,,318,391
003-easy,,317,391
003-easy,,318,390
003-easy,,319,390
003-easy,,318,391
003-easy,,319,390
003-easy,,319,391
003-easy,,319,391
003-easy,,320,390
003-easy,,320,391
003-easy,,320,390
003-easy,,319,390
003-easy,,320,391
003-easy,,320,391
003-easy,,320,390
003-easy,,320,391
003-easy,,320,390
003-easy,,320,390
003-easy,,321,391
003-easy,,321,391
003-easy,,321,390
003-easy,,322,390
003-easy,,323,391
003-easy,,324,390
003-easy,,324,391
003-easy,,326,391
003-easy,,326,391
003-easy,,327,390
003-easy,,328,390
003-easy,,328,390
003-easy,,329,390
003-easy,,329,391
003-easy,,330,391
003-easy,,331,391
003-easy,,331,390
003-easy,,331,391
003-easy,,331,390
003-easy,,330,391
003-easy,,330,391
003-easy,,329,391
003-easy,,330,391
003-easy,,329,390
003-easy,,329,390
003-easy,,327,391
003-easy,,327,391
003-easy,,327,391
003-easy,,325,390
003-easy,,325,390
003-easy,,324,391
003-easy,,323,391
003-easy,,323,390
003-easy,,322,391
003-easy,,321,391
003-easy,,321,390
003-easy,,321,390
003-easy,,321,391
003-easy,,319,391
003-easy,,319,391
003-easy,,320,390
003-easy,,319,391
003-easy,,319,391
003-easy,,318,390
003-easy,,319,391
003-easy,,319,391
003-easy,,318,390
003-easy,,317,391
003-easy,,317,390
003-easy,,315,391
003-easy,,316,391
003-easy,,316,390
003-easy,,314,391
003-easy,,314,391
003-easy,,314,390
003-easy,,314,391
003-easy,,314,391
003-easy,,313,391
003-easy,,312,391
003-easy,,312,391
003-easy,,312,391
003-easy,,312,390
003-easy,,312,390
003-easy,,310,391
003-easy,,311,391
003-easy,,312,390
003-easy,,311,390
003-easy,,312,391
003-easy,,312,390
003-easy,,311,391
003-easy,,312,391
003-easy,,313,390
003-easy,,312,390
003-easy,,313,390
003-easy,,313,390
003-easy,,314,391
003-easy,,315,389
003-easy,,315,390
003-easy,,315,391
003-easy,,316,390
003-easy,,317,390
003-easy,,320,391
003-easy,,320,390
003-easy,,321,390
003-easy,,322,391
003-easy,,324,391
003-easy,,326,390
003-easy,,328,391
003-easy,,330,390
003-easy,,332,390
003-easy,,333,391
003-easy,,335,391
003-easy,,337,391
003-easy,,340,391
003-easy,,341,391
003-easy,,343,390
003-easy,,345,391
003-easy,,348,390
003-easy,,348,390
003-easy,,350,391
003-easy,,351,391
003-easy,,352,391
003-easy,,355,391
003-easy,,356,390
003-easy,,356,392
003-easy,,357,390
003-easy,,359,391
003-easy,,359,391
003-easy,,361,391
003-easy,,360,391
003-easy,,361,391
003-easy,,361,391
003-easy,,362,391
003-easy,,362,390
003-easy,,362,392
003-easy,,361,391
003-easy,,361,391
003-easy,,360,391
003-easy,,361,391
003-easy,,359,391
003-easy,,358,391
003-easy,,358,391
003-easy,,356,391
003-easy,,356,391
003-easy,,355,390
003-easy,,353,391
003-easy,,352,391
003-easy,,352,391
003-easy,,350,391
003-easy,,349,391
003-easy,,348,390
003-easy,,346,391
003-easy,,347,391
003-easy,,346,391
003-easy,,345,392
003-easy,,344,390
003-easy,,342,391
003-easy,,342,391
003-easy,,342,392
003-easy,,340,391
003-easy,,339,391
003-easy,,338,390
003-easy,,337,391
003-easy,,338,391
003-easy,,335,391
003-easy,,336,391
003-easy,,335,390
003-easy,,334,390
003-easy,,332,390
003-easy,,332,389
003-easy,,329,391
003-easy,,330,390
003-easy,,330,389
003-easy,,329,390
003-easy,,329,390
003-easy,,329,391
003-easy,,328,390
003-easy,,329,390
003-easy,,330,390
003-easy,,330,390
003-easy,,330,390
003-easy,,330,390
003-easy,,329,390
003-easy,,329,390
003-easy,,329,390
003-easy,,329,389
003-easy,,328,389
003-easy,,329,390
003-easy,,331,390
003-easy,,330,390
003-easy,,330,390
003-easy,,330,389
003-easy,,331,390
003-easy,,331,390
003-easy,,332,388
003-easy,,332,390
003-easy,,333,390
003-easy,,332,389
003-easy,,333,389
003-easy,,333,389
003-easy,,332,390
003-easy,,333,390
003-easy,,332,390
003-easy,,332,389
003-easy,,331,389
003-easy,,332,389
003-easy,,332,389
003-easy,,332,389
003-easy,,332,389
003-easy,,331,388
003-easy,,332,389
003-easy,,331,388
003-easy,,331,389
003-easy,,329,389
003-easy,,331,390
003-easy,,330,389
003-easy,,331,388
003-easy,,331,388
003-easy,,329,388
003-easy,,330,390
003-easy,,328,389
003-easy,,329,389
003-easy,,329,389
003-easy,,328,389
003-easy,,327,389
003-easy,,326,389
003-easy,,326,390
003-easy,,324,390
003-easy,,325,389
003-easy,,324,389
003-easy,,324,389
003-easy,,324,390
003-easy,,324,390
003-easy,,323,390
003-easy,,321,389
003-easy,,322,389
003-easy,,321,390
003-easy,,320,390
003-easy,,320,389
003-easy,,320,389
003-easy,,319,390
003-easy,,319,389
003-easy,,319,390
003-easy,,319,390
003-easy,,319,390
003-easy,,319,389
003-easy,,317,390
003-easy,,318,389
003-easy,,318,389
003-easy,,317,389
003-easy,,318,390
003-easy,,317,390
003-easy,,317,389
003-easy,,316,389
003-easy,,316,389
003-easy,,316,389
003-easy,,316,390
003-easy,,315,389
003-easy,,316,388
003-easy,,317,390
003-easy,,316,389
003-easy,,316,390
003-easy,,316,389
003-easy,,315,389
003-easy,,316,389
003-easy,,316,389
003-easy,,315,390
003-easy,,316,388
003-easy,,316,389
003-easy,,316,390
003-easy,,316,389
003-easy,,316,388
003-easy,,317,389
003-easy,,317,389
003-easy,,317,389
003-easy,,317,389
003-easy,,318,389
003-easy,,318,389
003-easy,,320,389
003-easy,,320,389
003-easy,,321,388
003-easy,,321,389
003-easy,,323,389
003-easy,,324,389
003-easy,,326,389
003-easy,,328,389
003-easy,,328,389
003-easy,,330,389
003-easy,,331,389
003-easy,,332,389
003-easy,,334,390
003-easy,,337,389
003-easy,,339,389
003-easy,,341,389
003-easy,,343,389
003-easy,,345,389
003-easy,,346,389
003-easy,,348,389
003-easy,,351,388
003-easy,,352,388
003-easy,,353,390
003-easy,,354,390
003-easy,,356,389
003-easy,,359,389
003-easy,,359,388
003-easy,,360,389
003-easy,,362,389
003-easy,,363,389
003-easy,,365,389
003-easy,,364,389
003-easy,,365,389
003-easy,,365,389
003-easy,,365,390
003-easy,,366,390
003-easy,,366,388
003-easy,,365,388
003-easy,,366,389
003-easy,,365,389
003-easy,,364,390
003-easy,,364,388
003-easy,,363,390
003-easy,,361,390
003-easy,,361,388
003-easy,,359,389
003-easy,,359,388
